Account Number,Balance Date,Transaction Value,Balance
35177782,2023-02-11,99.42,280.83000000000004
35194218,2023-01-31,,842.34
35194218,2023-02-01,142.2,984.54
35194218,2023-02-04,5.86,990.4
35194218,2023-02-05,-812.6,177.79999999999995
35194218,2023-02-10,70.43,248.22999999999996
35194218,2023-02-11,-134.16,114.06999999999996
35194218,2023-02-12,-76.1,37.96999999999997
35197451,2023-01-31,,411.69
35197451,2023-02-01,-96.06,315.63
35197451,2023-02-02,0.91,316.54
35197451,2023-02-03,98.31,414.85
35197451,2023-02-05,141.51,556.36
35197451,2023-02-05,86.14,642.5
35197451,2023-02-07,131.84,774.3399999999999
35197451,2023-02-11,-60.22,714.12
35197451,2023-02-11,-148.4,565.72
35197451,2023-02-14,723.4,1289.12
35210460,2023-01-31,,185.3
35210460,2023-02-01,1821.2,2006.5
35210460,2023-02-01,-99.63,1906.87
35210460,2023-02-03,117.47,2024.34
35210460,2023-02-08,199.46,2223.8
35210460,2023-02-09,42.5,2266.3
35210460,2023-02-10,68.78,2335.08
35293864,2023-01-31,,592.55
35293864,2023-02-01,-68.47,524.0799999999999
35321469,2023-01-31,,194.57
35321469,2023-02-01,76.26,270.83
35321469,2023-02-02,-119.36,151.47
35321469,2023-02-07,-113.03,38.44
35321469,2023-02-09,74.96,113.39999999999999
35321469,2023-02-14,-51.78,61.61999999999999
35330225,2023-01-31,,717.9
35330225,2023-02-02,38.42,756.3199999999999
35330225,2023-02-04,117.96,874.28
35330225,2023-02-05,72.1,946.38
35330225,2023-02-06,-90.78,855.5999999999999
35330225,2023-02-08,-95.08,760.52
35330225,2023-02-09,1169.4,1929.92
35330225,2023-02-14,-505.6,1424.3200000000002
35345678,2023-01-31,,381.43
35345678,2023-02-02,98.51,479.94
35345678,2023-02-03,170.7,650.64
35345678,2023-02-06,153.53,804.17
35345678,2023-02-06,-97.06,707.11
35345678,2023-02-07,-127.56,579.55
35379604,2023-01-31,,171.68
35379604,2023-02-06,28.36,200.04000000000002
35379604,2023-02-06,-84.79,115.25
35379604,2023-02-08,693.0,808.25
35379604,2023-02-08,14.65,822.9
35379604,2023-02-10,-113.82,709.08
35379604,2023-02-13,-58.62,650.46
35391237,2023-01-31,,412.06
35391237,2023-02-01,103.94,516.0
35391237,2023-02-01,-105.94,410.06
35391237,2023-02-01,-126.5,283.56
35391237,2023-02-02,-97.9,185.66
35391237,2023-02-03,-147.6,38.06
35391237,2023-02-04,-163.03,-124.97
35391237,2023-02-07,-153.96,-278.93
35391237,2023-02-11,58.36,-220.57
35391237,2023-02-13,-134.72,-355.29
35391237,2023-02-14,135.7,-219.59000000000003
35391340,2023-01-31,,886.56
35391340,2023-02-01,-119.2,767.3599999999999
35391340,2023-02-04,125.41,892.77
35391340,2023-02-04,-100.63,792.14
35391340,2023-02-08,-77.26,714.8799999999999
35391340,2023-02-09,156.67,871.55
35391340,2023-02-09,64.44,935.9899999999999
35391340,2023-02-11,109.76,1045.75
35391340,2023-02-11,-87.63,958.1199999999999
35391340,2023-02-12,-115.04,843.0799999999999
35405748,2023-01-31,,19.49
35405748,2023-02-02,1666.0,1685.49
35405748,2023-02-03,-171.99,1513.5
35405748,2023-02-06,-60.39,1453.11
35405748,2023-02-09,-63.99,1389.12
35445202,2023-01-31,,972.48
35445202,2023-02-04,138.34,1110.82
35445202,2023-02-04,-95.01,1015.8100000000001
35445202,2023-02-05,42.25,1058.06
35445202,2023-02-07,71.12,1129.18
35445202,2023-02-13,50.67,1179.85
35445202,2023-02-13,-80.72,1099.13
35445202,2023-02-14,128.56,1227.69
35506101,2023-01-31,,713.65
35506101,2023-02-04,-143.83,569.8199999999999
35506101,2023-02-06,-368.9,200.91999999999996
35506101,2023-02-07,26.09,227.00999999999996
35506101,2023-02-07,15.77,242.77999999999997
35506101,2023-02-08,70.92,313.69999999999993
35506101,2023-02-09,87.02,400.71999999999997
35506101,2023-02-09,-1386.8,-986.0799999999999
35506101,2023-02-11,-107.95,-1094.03
35510004,2023-01-31,,723.62
35510004,2023-02-07,-53.14,670.48
35510004,2023-02-09,-140.03,530.45
35510004,2023-02-14,122.94,653.39
35539408,2023-01-31,,469.13
35539408,2023-02-08,66.58,535.71
35539408,2023-02-12,20.96,556.67
35539408,2023-02-12,-60.3,496.37
35540836,2023-01-31,,17.91
35540836,2023-02-01,120.69,138.6
35540836,2023-02-04,162.1,300.7
35540836,2023-02-11,-64.55,236.14999999999998
35540836,2023-02-12,850.1,1086.25
35549277,2023-01-31,,505.72
35549277,2023-02-03,164.14,669.86
35549277,2023-02-04,143.95,813.81
35549277,2023-02-06,54.21,868.02
35549277,2023-02-08,-65.82,802.2
35549277,2023-02-09,79.33,881.53
35549277,2023-02-14,135.72,1017.25
35555120,2023-01-31,,598.72
35555120,2023-02-05,-112.03,486.69000000000005
35555120,2023-02-06,-155.04,331.65000000000003
35555120,2023-02-09,-75.39,256.26000000000005
35564578,2023-01-31,,621.37
35564578,2023-02-01,156.88,778.25
35564578,2023-02-01,101.68,879.9300000000001
35564578,2023-02-05,-33.32,846.61
35564578,2023-02-06,140.83,987.44
35564578,2023-02-06,76.6,1064.04
35564578,2023-02-07,-93.89,970.15
35564578,2023-02-09,93.14,1063.29
35564578,2023-02-11,-909.1,154.19000000000005
35564578,2023-02-12,-95.71,58.48000000000006
35564578,2023-02-14,153.48,211.96000000000004
35574156,2023-01-31,,471.05
35574156,2023-02-02,81.2,552.25
35574156,2023-02-02,-113.03,439.22
35574156,2023-02-04,-98.27,340.95000000000005
35574156,2023-02-10,117.79,458.74
35574156,2023-02-12,-71.65,387.09000000000003
35614465,2023-01-31,,276.17
35614465,2023-02-01,106.89,383.06
35614465,2023-02-01,75.62,458.68
35614465,2023-02-01,-111.48,347.20000000000005
35614465,2023-02-02,68.58,415.78000000000003
35614465,2023-02-04,238.96,654.74
35614465,2023-02-04,82.25,736.99
35614465,2023-02-07,176.01,913.0
35614465,2023-02-09,-81.5,831.5
35614465,2023-02-12,-41.61,789.89
35614465,2023-02-14,52.1,841.99
35614465,2023-02-14,-69.51,772.48
35616763,2023-01-31,,279.43
35616763,2023-02-03,144.98,424.40999999999997
35616763,2023-02-04,91.88,516.29
35616763,2023-02-04,90.91,607.2
35616763,2023-02-05,98.9,706.1
35616763,2023-02-09,-94.78,611.3199999999999
35616763,2023-02-10,-133.89,477.43
35633136,2023-01-31,,603.11
35633136,2023-02-07,-140.72,462.39
35633136,2023-02-08,-1589.0,-1126.6100000000001
35633136,2023-02-09,1855.5,728.8899999999999
35633136,2023-02-10,-85.16,643.7299999999999
35633136,2023-02-12,-128.62,515.1099999999999
35633136,2023-02-14,223.99,739.0999999999999
35642953,2023-01-31,,137.26
35642953,2023-02-07,-45.83,91.42999999999999
35642953,2023-02-10,141.83,233.26
35642953,2023-02-11,-102.43,130.83
35642953,2023-02-13,126.72,257.55
35652360,2023-01-31,,41.81
35652360,2023-02-02,87.3,129.11
35652360,2023-02-07,-135.62,-6.509999999999991
35652360,2023-02-10,-101.74,-108.24999999999999
35652360,2023-02-12,-7.46,-115.70999999999998
35698347,2023-01-31,,258.22
35698347,2023-02-09,-145.02,113.20000000000002
35698347,2023-02-12,82.2,195.40000000000003
35698347,2023-02-12,76.36,271.76
35698347,2023-02-12,28.42,300.18
35698347,2023-02-12,-143.1,157.08000000000004
35698347,2023-02-13,23.8,180.88000000000005
35698347,2023-02-14,-105.03,75.85000000000004
35712712,2023-01-31,,828.88
35712712,2023-02-02,94.92,923.8
35712712,2023-02-04,91.22,1015.02
35712712,2023-02-13,-93.58,921.44
35712712,2023-02-14,-131.58,789.86
35721788,2023-01-31,,837.07
35721788,2023-02-02,47.72,884.7900000000001
35721788,2023-02-04,1548.2,2432.9900000000002
35721788,2023-02-05,-189.35,2243.64
35721788,2023-02-07,166.27,2409.91
35721788,2023-02-11,-67.03,2342.88
35726421,2023-01-31,,379.1
35726421,2023-02-01,-36.3,342.8
35726421,2023-02-09,257.1,599.9000000000001
35726421,2023-02-09,-32.68,567.22
35726421,2023-02-11,-117.41,449.81000000000006
35726421,2023-02-12,118.77,568.58
35726421,2023-02-12,-146.81,421.77000000000004
35726421,2023-02-13,32.01,453.78000000000003
35726421,2023-02-14,143.07,596.85
35726421,2023-02-14,-84.96,511.89000000000004
35746207,2023-01-31,,785.36
35746207,2023-02-02,142.26,927.62
35746207,2023-02-04,-163.58,764.04
35746207,2023-02-08,-136.06,627.98
35746207,2023-02-09,-180.04,447.94
35746207,2023-02-11,-106.87,341.07
35746207,2023-02-14,82.48,423.55
35746207,2023-02-14,-73.77,349.78
35762783,2023-01-31,,346.14
35762783,2023-02-04,34.64,380.78
35762783,2023-02-06,97.52,478.29999999999995
35762783,2023-02-06,-98.21,380.09
35772673,2023-01-31,,517.9
35772673,2023-02-01,-76.39,441.51
35772673,2023-02-11,17.45,458.96
35772673,2023-02-12,113.78,572.74
35799522,2023-01-31,,750.79
35799522,2023-02-04,122.19,872.98
35799522,2023-02-04,-84.48,788.5
35799522,2023-02-08,811.2,1599.7
35799522,2023-02-09,77.09,1676.79
35799522,2023-02-12,481.2,2157.99
35799522,2023-02-12,-122.13,2035.8600000000001
35799522,2023-02-13,53.69,2089.55
35805852,2023-01-31,,886.37
35805852,2023-02-03,26.28,912.65
35805852,2023-02-08,159.05,1071.7
35805852,2023-02-13,-80.1,991.6
35805852,2023-02-13,-128.78,862.82
35827625,2023-01-31,,445.63
35827625,2023-02-01,-4.45,441.18
35827625,2023-02-03,-130.92,310.26
35827625,2023-02-06,50.86,361.12
35827625,2023-02-07,166.06,527.1800000000001
35827625,2023-02-08,-103.49,423.69
35827625,2023-02-13,138.07,561.76
35869347,2023-01-31,,768.74
35869347,2023-02-01,-99.06,669.6800000000001
35869347,2023-02-06,128.7,798.38
35869347,2023-02-08,-63.42,734.96
35869347,2023-02-09,122.91,857.87
35869347,2023-02-10,504.8,1362.67
35869347,2023-02-13,-650.5,712.1700000000001
35948735,2023-01-31,,117.14
35948735,2023-02-06,173.27,290.41
35948735,2023-02-08,-257.4,33.01000000000005
35948735,2023-02-10,-59.81,-26.799999999999955
35948735,2023-02-12,-103.8,-130.59999999999997
35948735,2023-02-13,145.83,15.230000000000075
35996817,2023-01-31,,187.89
35996817,2023-02-02,62.13,250.01999999999998
35996817,2023-02-02,-807.9,-557.88
35996817,2023-02-03,-955.4,-1513.28
35996817,2023-02-04,162.76,-1350.52
35996817,2023-02-04,97.19,-1253.33
35996817,2023-02-05,39.08,-1214.25
35996817,2023-02-06,1144.5,-69.75
35996817,2023-02-13,-111.75,-181.5
36007496,2023-01-31,,239.44
36007496,2023-02-03,-106.54,132.89999999999998
36007496,2023-02-04,130.37,263.27
36007496,2023-02-10,-142.78,120.48999999999998
36007496,2023-02-11,-55.67,64.81999999999998
36007496,2023-02-12,-90.33,-25.51000000000002
36106467,2023-01-31,,720.17
36106467,2023-02-02,54.11,774.28
36106467,2023-02-13,-48.97,725.31
36106467,2023-02-14,-109.13,616.18
36110938,2023-01-31,,532.77
36110938,2023-02-05,-151.15,381.62
36110938,2023-02-14,110.42,492.03999999999996
36110938,2023-02-14,-51.36,440.67999999999995
36112473,2023-01-31,,530.67
36112473,2023-02-02,104.28,634.9499999999999
36112473,2023-02-07,-16.72,618.23
36112473,2023-02-08,128.42,746.65
36112473,2023-02-08,37.07,783.7199999999999
36112473,2023-02-11,111.87,895.5899999999999
36114551,2023-01-31,,876.22
36114551,2023-02-03,-12.53,863.69
36114551,2023-02-03,-1488.0,-624.31
36114551,2023-02-07,-9.52,-633.8299999999999
36114551,2023-02-11,134.5,-499.3299999999999
36114551,2023-02-11,113.2,-386.12999999999994
36114551,2023-02-13,-154.15,-540.28
36114551,2023-02-14,134.51,-405.77
36126802,2023-01-31,,617.04
36126802,2023-02-04,117.97,735.01
36126802,2023-02-10,-122.66,612.3499999999999
36126802,2023-02-12,-80.63,531.72
36131723,2023-01-31,,602.96
36131723,2023-02-02,723.0,1325.96
36131723,2023-02-06,74.78,1400.74
36131723,2023-02-07,153.24,1553.98
36131723,2023-02-08,-60.7,1493.28
36131723,2023-02-13,118.36,1611.64
36141472,2023-01-31,,656.7
36141472,2023-02-09,20.1,676.8000000000001
36143004,2023-01-31,,256.22
36143004,2023-02-03,-132.95,123.27000000000004
36143004,2023-02-04,-58.74,64.53000000000003
36143004,2023-02-08,111.03,175.56000000000003
36143004,2023-02-13,127.19,302.75
36171568,2023-01-31,,343.44
36171568,2023-02-06,-169.47,173.97
36171568,2023-02-14,151.47,325.44
36192947,2023-01-31,,744.33
36192947,2023-02-02,73.15,817.48
36192947,2023-02-04,47.16,864.6400000000001
36192947,2023-02-05,-103.8,760.84
36192947,2023-02-05,-134.86,625.98
36192947,2023-02-05,-158.54,467.44000000000005
36192947,2023-02-07,435.8,903.24
36192947,2023-02-11,36.38,939.62
36192947,2023-02-11,-69.7,869.9200000000001
36192947,2023-02-13,-44.57,825.35
36192947,2023-02-14,74.53,899.88
36197772,2023-01-31,,962.03
36197772,2023-02-01,-21.82,940.2099999999999
36197772,2023-02-04,-189.3,750.91
36197772,2023-02-06,179.58,930.49
36197772,2023-02-12,-77.33,853.16
36197772,2023-02-13,-164.76,688.4
36197772,2023-02-14,-110.14,578.26
36258926,2023-01-31,,549.71
36258926,2023-02-06,103.37,653.08
36258926,2023-02-06,-100.71,552.37
36258926,2023-02-09,-133.16,419.21000000000004
36258926,2023-02-10,120.39,539.6
36259936,2023-01-31,,628.23
36259936,2023-02-01,18.77,647.0
36259936,2023-02-05,403.6,1050.6
36259936,2023-02-06,16.5,1067.1
36259936,2023-02-08,-60.7,1006.4
36259936,2023-02-11,-131.61,874.79
36259936,2023-02-12,-113.45,761.34
36296704,2023-01-31,,491.31
36296704,2023-02-04,167.73,659.04
36296704,2023-02-04,-191.64,467.4
36296704,2023-02-05,16.24,483.64
36296704,2023-02-08,116.58,600.22
36327122,2023-01-31,,808.81
36327122,2023-02-02,-127.6,681.2099999999999
36327122,2023-02-07,104.16,785.3699999999999
36327122,2023-02-08,-51.75,733.6199999999999
36389309,2023-01-31,,469.45
36389309,2023-02-06,-132.93,336.52
36389309,2023-02-08,-36.71,299.81
36389309,2023-02-09,83.47,383.28
36389309,2023-02-11,145.81,529.0899999999999
36389309,2023-02-11,-1271.5,-742.4100000000001
36393557,2023-01-31,,407.12
36393557,2023-02-03,-99.07,308.05
36393557,2023-02-05,-101.16,206.89000000000001
36393557,2023-02-06,-142.55,64.34
36393557,2023-02-09,5.59,69.93
36393557,2023-02-13,161.44,231.37
36419197,2023-01-31,,627.78
36419197,2023-02-02,129.45,757.23
36419197,2023-02-07,169.36,926.5899999999999
36419197,2023-02-08,1693.2,2619.79
36419197,2023-02-14,90.74,2710.5299999999997
36425954,2023-01-31,,93.85
36425954,2023-02-03,-146.59,-52.74000000000001
36425954,2023-02-04,150.84,98.1
36425954,2023-02-04,131.69,229.79
36425954,2023-02-10,-141.46,88.32999999999998
36425954,2023-02-11,-40.22,48.109999999999985
36425954,2023-02-14,104.18,152.29
36519974,2023-01-31,,922.41
36519974,2023-02-05,-129.47,792.9399999999999
36519974,2023-02-07,-38.88,754.06
36519974,2023-02-09,-1522.7,-768.6400000000001
36519974,2023-02-12,-138.36,-907.0000000000001
36549889,2023-01-31,,760.2
36549889,2023-02-09,-97.39,662.8100000000001
36549889,2023-02-10,-12.48,650.33
36549889,2023-02-10,-131.62,518.71
36549889,2023-02-14,143.83,662.5400000000001
36551112,2023-01-31,,976.02
36551112,2023-02-01,-12.83,963.1899999999999
36551112,2023-02-05,183.91,1147.1
36551112,2023-02-05,-40.03,1107.07
36551112,2023-02-06,97.64,1204.71
36551112,2023-02-06,-32.34,1172.37
36551112,2023-02-14,-1514.1,-341.73
36551112,2023-02-14,-2197.2,-2538.93
36596942,2023-01-31,,550.9
36596942,2023-02-03,130.92,681.8199999999999
36596942,2023-02-06,110.09,791.91
36596942,2023-02-08,-74.13,717.78
36596942,2023-02-08,-190.88,526.9
36596942,2023-02-09,155.29,682.1899999999999
36596942,2023-02-13,50.68,732.87
36596942,2023-02-13,48.38,781.25
36596942,2023-02-13,-18.85,762.4
36611100,2023-01-31,,485.06
36611100,2023-02-02,144.06,629.12
36611100,2023-02-03,-565.2,63.91999999999996
36611100,2023-02-05,-91.56,-27.640000000000043
36611100,2023-02-08,71.61,43.969999999999956
36611100,2023-02-10,-174.77,-130.80000000000007
36636385,2023-01-31,,985.55
36636385,2023-02-01,-134.06,851.49
36636385,2023-02-04,74.02,925.51
36636385,2023-02-07,1392.7,2318.21
36636385,2023-02-10,-76.06,2242.15
36636385,2023-02-10,-134.54,2107.61
36668239,2023-01-31,,566.32
36668239,2023-02-02,1640.2,2206.52
36668239,2023-02-03,-71.27,2135.25
36668239,2023-02-11,-123.81,2011.4400000000003
36668239,2023-02-13,-11.11,2000.3300000000002
36692647,2023-01-31,,710.29
36692647,2023-02-02,166.35,876.64
36692647,2023-02-09,129.76,1006.4
36696277,2023-01-31,,395.42
36696277,2023-02-01,153.43,548.85
36696277,2023-02-08,74.38,623.23
36696277,2023-02-08,-108.96,514.27
36696277,2023-02-08,-121.98,392.29
36696277,2023-02-09,50.78,443.07000000000005
36696277,2023-02-10,550.8,993.87
36696277,2023-02-11,38.74,1032.61
36696277,2023-02-12,1491.7,2524.31
36725272,2023-01-31,,52.82
36725272,2023-02-02,52.78,105.6
36725272,2023-02-05,129.27,234.87
36725272,2023-02-06,161.37,396.24
36725272,2023-02-07,-109.2,287.04
36725272,2023-02-14,-126.36,160.68
36837451,2023-01-31,,429.52
36837451,2023-02-01,146.02,575.54
36837451,2023-02-02,212.6,788.14
36837451,2023-02-02,96.32,884.46
36837451,2023-02-02,31.96,916.42
36837451,2023-02-07,-77.46,838.96
36837451,2023-02-12,77.33,916.29
36837451,2023-02-12,-119.09,797.1999999999999
36841261,2023-01-31,,172.37
36841261,2023-02-01,-127.65,44.72
36841261,2023-02-04,110.3,155.01999999999998
36841261,2023-02-06,-159.47,-4.449999999999989
36841261,2023-02-10,139.99,135.54000000000002
36841261,2023-02-12,128.62,264.16
36841261,2023-02-14,-148.63,115.53000000000003
36849841,2023-01-31,,593.56
36849841,2023-02-02,-62.52,531.04
36849841,2023-02-03,-174.62,356.41999999999996
36849841,2023-02-04,-83.73,272.68999999999994
36849841,2023-02-05,114.02,386.7099999999999
36849841,2023-02-10,-99.46,287.24999999999994
36871984,2023-01-31,,949.89
36871984,2023-02-05,-103.29,846.6
36871984,2023-02-07,56.49,903.09
36871984,2023-02-08,-154.63,748.46
36871984,2023-02-12,1663.0,2411.46
36871984,2023-02-13,-58.3,2353.16
36949196,2023-01-31,,614.22
36949196,2023-02-02,118.32,732.54
36949196,2023-02-03,124.88,857.4200000000001
36949196,2023-02-04,-86.74,770.6800000000001
36949196,2023-02-04,-125.41,645.27
36949196,2023-02-07,-85.77,559.5
36982820,2023-01-31,,833.46
36982820,2023-02-01,599.8,1433.26
36982820,2023-02-05,-74.55,1358.71
36982820,2023-02-08,2.72,1361.43
36982820,2023-02-12,117.45,1478.88
36982820,2023-02-12,-125.62,1353.26
36982820,2023-02-14,80.46,1433.72
37004975,2023-01-31,,635.77
37004975,2023-02-04,-55.54,580.23
37004975,2023-02-05,122.25,702.48
37004975,2023-02-06,91.58,794.06
37004975,2023-02-06,59.58,853.64
37004975,2023-02-07,-1679.8,-826.16
37004975,2023-02-08,-1290.2,-2116.36
37004975,2023-02-09,37.65,-2078.71
37004975,2023-02-09,-112.31,-2191.02
37004975,2023-02-13,110.17,-2080.85
37017424,2023-01-31,,71.34
37017424,2023-02-01,-85.83,-14.489999999999995
37017424,2023-02-01,-98.52,-113.00999999999999
37017424,2023-02-02,111.16,-1.8499999999999943
37017424,2023-02-10,-11.07,-12.919999999999995
37017424,2023-02-10,-1531.0,-1543.92
37017424,2023-02-12,71.74,-1472.18
37017424,2023-02-13,71.51,-1400.67
37062632,2023-01-31,,366.72
37062632,2023-02-01,119.45,486.17
37062632,2023-02-04,89.51,575.6800000000001
37062632,2023-02-06,-171.3,404.38
37062632,2023-02-09,50.41,454.79
37062632,2023-02-10,104.53,559.32
37062632,2023-02-10,-72.61,486.71000000000004
37062632,2023-02-13,87.03,573.74
37146521,2023-01-31,,471.64
37146521,2023-02-01,-18.27,453.37
37146521,2023-02-04,-94.29,359.08
37146521,2023-02-08,-93.73,265.34999999999997
37146521,2023-02-08,-195.35,70.0
37146521,2023-02-08,-1565.7,-1495.7
37146521,2023-02-10,-46.07,-1541.77
37146521,2023-02-13,37.47,-1504.3
37164421,2023-01-31,,302.68
37164421,2023-02-03,145.42,448.1
37164421,2023-02-06,133.47,581.5699999999999
37164421,2023-02-10,-197.72,383.85
37164421,2023-02-11,182.11,565.96
37247834,2023-01-31,,319.19
37247834,2023-02-01,-148.96,170.23
37247834,2023-02-01,-937.1,-766.87
37247834,2023-02-07,169.21,-597.66
37247834,2023-02-08,163.97,-433.69
37247834,2023-02-08,-56.13,-489.82
37247834,2023-02-09,-80.13,-569.95
37247834,2023-02-09,-138.48,-708.43
37247834,2023-02-11,-117.67,-826.1
37247834,2023-02-12,-185.51,-1011.6099999999999
37247834,2023-02-14,42.13,-969.4799999999999
37256412,2023-01-31,,24.43
37256412,2023-02-03,-1529.4,-1504.97
37256412,2023-02-05,135.39,-1369.58
37256412,2023-02-08,80.13,-1289.45
37256412,2023-02-11,123.24,-1166.21
37267391,2023-01-31,,819.11
37267391,2023-02-01,-105.76,713.35
37267391,2023-02-02,-666.0,47.35000000000002
37267391,2023-02-04,102.71,150.06
37267391,2023-02-06,629.3,779.3599999999999
37267391,2023-02-06,-100.8,678.56
37267391,2023-02-09,134.87,813.4299999999998
37267391,2023-02-10,-62.82,750.6099999999999
37267391,2023-02-11,47.38,797.9899999999999
37273974,2023-01-31,,533.14
37273974,2023-02-02,699.9,1233.04
37273974,2023-02-02,80.13,1313.17
37273974,2023-02-03,180.87,1494.04
37273974,2023-02-05,62.54,1556.58
37273974,2023-02-13,-125.25,1431.33
37297429,2023-01-31,,693.82
37297429,2023-02-01,-79.4,614.4200000000001
37297429,2023-02-02,983.3,1597.72
37297429,2023-02-02,108.09,1705.81
37297429,2023-02-03,-128.25,1577.56
37297429,2023-02-05,45.9,1623.46
37297429,2023-02-06,72.88,1696.3400000000001
